FREQ_MHz	SENS_DB	SENS_VPERPA	SENS_V2CM2PERW	CAP_PF
6.65	-269.39	0.00000003391	0.0000172500	58.008
6.7	-269.37	0.00000003399	0.0000173300	57.996
6.75	-269.39	0.00000003393	0.0000172700	57.983
6.8	-269.42	0.00000003382	0.0000171600	57.971
6.85	-269.37	0.00000003400	0.0000173400	57.958
6.9	-269.37	0.00000003400	0.0000173400	57.946
6.95	-269.35	0.00000003406	0.0000174000	57.934
7	-269.38	0.00000003396	0.0000173000	57.922
7.05	-269.36	0.00000003404	0.0000173800	57.91
7.1	-269.34	0.00000003414	0.0000174800	57.898
7.15	-269.35	0.00000003406	0.0000174000	57.886
7.2	-269.37	0.00000003399	0.0000173300	57.874
7.25	-269.39	0.00000003392	0.0000172600	57.862
7.3	-269.35	0.00000003406	0.0000174100	57.85
7.35	-269.33	0.00000003416	0.0000175100	57.838
7.4	-269.37	0.00000003402	0.0000173600	57.826
7.45	-269.32	0.00000003421	0.0000175600	57.815
7.5	-269.3	0.00000003427	0.0000176200	57.803
7.55	-269.29	0.00000003431	0.0000176600	57.792
7.6	-269.29	0.00000003431	0.0000176500	57.78
7.65	-269.3	0.00000003428	0.0000176300	57.769
7.7	-269.26	0.00000003443	0.0000177800	57.757
7.75	-269.21	0.00000003462	0.0000179800	57.746
7.8	-269.15	0.00000003486	0.0000182300	57.735
7.85	-269.12	0.00000003498	0.0000183500	57.723
7.9	-269.1	0.00000003507	0.0000184400	57.712
7.95	-269.08	0.00000003516	0.0000185400	57.701
8	-269.09	0.00000003510	0.0000184800	57.69
8.05	-269.1	0.00000003507	0.0000184500	57.679
8.1	-269.09	0.00000003510	0.0000184800	57.668
8.15	-269.1	0.00000003508	0.0000184600	57.657
8.2	-269.06	0.00000003524	0.0000186300	57.646
8.25	-269.01	0.00000003544	0.0000188400	57.635
8.3	-268.99	0.00000003551	0.0000189100	57.624
8.35	-269	0.00000003550	0.0000189000	57.613
8.4	-269.02	0.00000003541	0.0000188100	57.602
8.45	-269.01	0.00000003546	0.0000188600	57.591
8.5	-268.97	0.00000003559	0.0000190000	57.581
8.55	-268.92	0.00000003580	0.0000192200	57.57
8.6	-268.89	0.00000003594	0.0000193700	57.559
8.65	-268.85	0.00000003610	0.0000195500	57.548
8.7	-268.82	0.00000003621	0.0000196700	57.538
8.75	-268.82	0.00000003621	0.0000196700	57.527
8.8	-268.83	0.00000003617	0.0000196200	57.517
8.85	-268.83	0.00000003620	0.0000196600	57.506
8.9	-268.79	0.00000003635	0.0000198200	57.496
8.95	-268.84	0.00000003616	0.0000196100	57.485
9	-268.87	0.00000003600	0.0000194400	57.475
9.05	-268.88	0.00000003598	0.0000194200	57.464
